lemma,grammar_gloss,meaning_en,meaning_pl,source,universe,etymology_languages,etymology_words,example_wen,example_wen_source,info
sparar,"v, 1",separate,oddzielić,dictionary_steenbergen,any,,,,,
sparaty,adj,separate,oddzielny,dictionary_steenbergen,any,,,,,
specjaliski,adj,specialist,specjalistyczny,dictionary_steenbergen,any,,,,,
specjalista,m. I,specialist,specjalista,dictionary_steenbergen,any,,,,,
spieler,"v, 7",expel,wyganiać,dictionary_steenbergen,any,,,,,
spięzar,"v, 1","make up, think out",wymyśleć,dictionary_steenbergen,any,,,,,
spirytualtać,f,spirituality,spirytualność,dictionary_steenbergen,any,,,,,
spirytuały,adj,spiritual,duchowy,dictionary_steenbergen,any,,,,,
splar,"v, 2","reinforce, fill","zasilać, dopełniać",dictionary_steenbergen,any,,,,,
splekaceń,f,explanation,wyjaśnienie,dictionary_steenbergen,any,,,,,
splekar,"v, 1",explain,"wyjaśniać, wytłumaczyć",dictionary_steenbergen,any,,,,,
splędórz,m,splendor,błysk,dictionary_steenbergen,any,,,,,
splędy,adj,splendid,błyszczący,dictionary_steenbergen,any,,,,,
splędzieszczer,"v, 8",shine,błyskać,dictionary_steenbergen,any,,,,,
spłudar,"v, 1",explode,"wybuchać, eksplodować",dictionary_steenbergen,any,,,,,
spłurar,"v, 1",explore,"badać, eksplorować",dictionary_steenbergen,any,,,,,
spłuratórz,m,explorer,"badacz, eksplorator",dictionary_steenbergen,any,,,,,
spłużeń,f,explosion,wybuch,dictionary_steenbergen,any,latin_inherited,,,,
sporłar,"v, 1","speak out, pronounce","wymawiać, wysłowić",dictionary_steenbergen,any,,,,,
sport,m,sport,sport,dictionary_steenbergen,any,,,,,
spozar,"v, 1",suppose,"zakładać, przypuszczać",dictionary_steenbergen,any,,,,,
sprany,adj,sovereign,suwerenny,dictionary_steenbergen,any,,,,,
sprot,m,support,"wsparcie, poparcie",dictionary_steenbergen,any,,,,,
sprotar,"v, 1",support,"wspierać, popierać",dictionary_steenbergen,any,,,,,
sprzedczoonik,m,teenager,nastolatek,dictionary_steenbergen,any,,,,,
sprzerzy,adj,higher (comparative of jałty),wyższy,dictionary_steenbergen,any,,,,,
sprześmy,adj,highest (superlative of ałty),najwyższy,dictionary_steenbergen,any,,,,,
sprzymier,"v, 7",express,wyrażać,dictionary_steenbergen,any,,,,,
spunier (pp. spusty),"v, 7",expose,eksponować,dictionary_steenbergen,any,,,,,
spyjer,"v, 7",spit,pluć,dictionary_steenbergen,any,,,,,
spyma,f. I,foam,piana,dictionary_steenbergen,,,,,,
spymuzy,adj,foaming,pienisty,dictionary_steenbergen,,,,,,
spyt,n,saliva,ślina,dictionary_steenbergen,,,,,,
srodzie,f. pl.,garbage,śmieci,dictionary_steenbergen,,,,,,
srodzier,"v, 5",make dirty,"brudzić, śmiecić",dictionary_steenbergen,,,,,,
sródtydzień,f,despicability,godność pogardy,dictionary_steenbergen,,,,,,
sródy,adj,dirty,brudny,dictionary_steenbergen,,,,,,
stabeł,n,stable,stajnia,dictionary_steenbergen,,,,,,
stabieltać,f,stability,stabilność,dictionary_steenbergen,,,,,,
stabler,"v, 5","establish, settle",ustalić,dictionary_steenbergen,,,,,,
stabler: stabler sie,,settle,osiąść,dictionary_steenbergen,,,,,,
stabły,adj,stable,stabilny,dictionary_steenbergen,,,,,,
staceń,f,"station, stop","dworzec, przystanek",dictionary_steenbergen,,,,,,
stacier,"v, 7",put (in an upward position),stawić,dictionary_steenbergen,,,,,,
stać,f,summer,lato,dictionary_steenbergen,,,,,,
stadz,n,stadium (1066 m),stadium (1066 m),dictionary_steenbergen,,,,,,
stalar,"v, 2",cut off,"ścinać, odcinać",dictionary_steenbergen,,,,,,
standarty,adj,standard,standardowy,dictionary_steenbergen,,,,,,
star,"v, 1",stand;,stać,dictionary_steenbergen,,,,,,
star: star sie,"v, 1",happen,stać się,dictionary_steenbergen,,,,,,
starn,m,starling,szpak,dictionary_steenbergen,,,,,,
stat,m,state,"stan, państwo",dictionary_steenbergen,,,,,,
statarzy,adj,state,państwowy,dictionary_steenbergen,,,,,,
statwa,f. I,statue,"posąg, pomnik",dictionary_steenbergen,,,,,,
statycy,adj,static,statyczny,dictionary_steenbergen,,,,,,
stawiecz,adv,now,teraz,dictionary_steenbergen,,,,,,
stłuty,adj,stupid,głupi,dictionary_steenbergen,,,,,,
stniar,"v, irr.","stand, endure",wytrzymywać,dictionary_steenbergen,,,,,,
stolica,f. I,capital,stolica,dictionary_steenbergen,,,,,,
stoła,f. I,stable,obora,dictionary_steenbergen,,,,,,
stomak,m,stomach,żołądek,dictionary_steenbergen,,,,,,
stoń,n,"pond, pool","staw, sadzawka",dictionary_steenbergen,,,,,,
stoszka,f. I,stake,"pal, słup",dictionary_steenbergen,,,,,,
stotera,f. I,"shape, figure",kształt,dictionary_steenbergen,,,,,,
stracierzestrzy,adj,extraterrestrial,pozaziemski,dictionary_steenbergen,,,,,,
strani,adj,strange,dziwny,dictionary_steenbergen,,,,,,
strar,"v, irr.",pull down,ściągać,dictionary_steenbergen,,,,,,
strarodnarzemięć,adv,extraordinarily,niezwykle,dictionary_steenbergen,,,,,,
strarodnarzy,adj,extraordinary,niezwykły,dictionary_steenbergen,,,,,,
strat,m,"street, pavement",bruk,dictionary_steenbergen,,,,,,
strągłar,"v, 1",strangle,dusić,dictionary_steenbergen,,,,,,
strąkar,"v, 1",cut off,"ucinać, ścinać",dictionary_steenbergen,,,,,,
struktura,f. I,structure,struktura,dictionary_steenbergen,,,,,,
stryc,m,ostrich,struś,dictionary_steenbergen,,,,,,
strzeb,m,noise,hałas,dictionary_steenbergen,,,,,,
strzebdar,"v, 1",make noise,hałasować,dictionary_steenbergen,,,,,,
strzecy,adj,tight,"ciasny, obcisły",dictionary_steenbergen,,,,,,
strzemalemięć,adv,extremely,ekstremalnie,dictionary_steenbergen,,,,,,
strzemały,adj,extreme,ekstremalny,dictionary_steenbergen,,,,,,
stupidtać,f,stupidity,"głupość, głupota",dictionary_steenbergen,,,,,,
stupidy,adj,stupid,głupi,dictionary_steenbergen,,,,,,
stupidzica,f. I,"nonsense, rubbish",głupota,dictionary_steenbergen,,,,,,
stydz,n,"practise, study","ćwiczenie, studia",dictionary_steenbergen,,,,,,
stydziar,"v, 2","practise, study","ćwiczyć, studiować",dictionary_steenbergen,,,,,,
stydzięć,m,student,student,dictionary_steenbergen,,,,,,
styl,m,style,styl,dictionary_steenbergen,,,,,,
stypendium,n,scholarship,stypendium,dictionary_steenbergen,,,,,,
stytuł,m,subtitle,"podtytuł, napis",dictionary_steenbergen,,,,,,
subtyły,adj,subtle,subtelny,dictionary_steenbergen,,,,,,
suj,f,swine,"świnia, dzik",dictionary_steenbergen,,,,,,
sul,m,sun,słońce,dictionary_steenbergen,,,,,,
sultarzy,adj,lonely,samotny,dictionary_steenbergen,,,,,,
sultydzień,f,loneliness,samotność,dictionary_steenbergen,,,,,,
sułacz,n,"relief, comfort",pociecha,dictionary_steenbergen,,,,,,
sułar,"v, 1",soothe,pocieszyć,dictionary_steenbergen,,,,,,
sułarnik,m,sunflower,słonecznik,dictionary_steenbergen,,,,,,
sułarzy,adj,sunny,słoneczny,dictionary_steenbergen,,,,,,
sułodziefięca,f. I,self-defence,samoobrona,dictionary_steenbergen,,,,,,
sułowad,m,car,"samochód, auto",dictionary_steenbergen,,,,,,
sułowół,m,airplane,samolot,dictionary_steenbergen,,,,,,
suły,adj,"self, same",sam,dictionary_steenbergen,,,,,,
suma,f. I,sum,suma,dictionary_steenbergen,,,,,,
sunar,"v, 1",sound,brzmieć,dictionary_steenbergen,,,,,,
sunury,adj,loud,głośny,dictionary_steenbergen,,,,,,
supranaconały,adj,supranational,supranacjonalny,dictionary_steenbergen,,,,,,
sur,prep +1,on,na,dictionary_steenbergen,,,,,,
sur: sur wiecze,adv,"for now, for the time being",na razie,dictionary_steenbergen,,,,,,
surficz,f,surface,powierzchnia,dictionary_steenbergen,,,,,,
surjematy,adj,beloved,ukochany,dictionary_steenbergen,,,,,,
surkętrarz,prep +3,opposite,naprzeciwko,dictionary_steenbergen,,,,,,
surmowiar,"v, 4","move, affect, touch",wzruszać,dictionary_steenbergen,,,,,,
surmowięca,f. I,"affection, emotion",wzruszenie,dictionary_steenbergen,,,,,,
surposar,"v, 1",pass,"wyprzedzać, prześcigać",dictionary_steenbergen,,,,,,
surprzędzier,"v, 7","pick up, lift up",podnosić,dictionary_steenbergen,,,,,,
surpunier (pp. surpusty),"v, 7","lay on, put on",nakładać,dictionary_steenbergen,,,,,,
surściceń,f,"prejudice, superstition","przesąd, zabobon",dictionary_steenbergen,,,,,,
surścicuzy,adj,"prejudiced, superstitious","przesądny, zabobonny",dictionary_steenbergen,,,,,,
surtrar,v. irr.,pull up,podciągać,dictionary_steenbergen,,,,,,
surwiwier,"v, 7",survive,przeżyć,dictionary_steenbergen,,,,,,
surwiżeń,f,supervision,nadzór,dictionary_steenbergen,,,,,,
surwołar,"v, 1",fly up,wzlecieć,dictionary_steenbergen,,,,,,
sużec,m,"lad, bloke, guy",facet,dictionary_steenbergen,,,,,,
swawy,adj,sweet,słodki,dictionary_steenbergen,,,,,,
swej,pron.poss.,his/her (own),swój,dictionary_steenbergen,,,,,,
sydar,"v, 1",sweat,pocić się,dictionary_steenbergen,,,,,,
sydórz,m,sweat,pot,dictionary_steenbergen,,,,,,
symfonia,f. I,symphony,symfonia,dictionary_steenbergen,,,,,,
sympatia,f. I,sympathy,sympatia,dictionary_steenbergen,,,,,,
sympatycy,adj,sympathetic,sympatyczny,dictionary_steenbergen,,,,,,
symptom,m,symptom,symptom,dictionary_steenbergen,,,,,,
syn,m,son,syn,dictionary_steenbergen,,,,,,
syntaks,m,syntax,składnia,dictionary_steenbergen,,,,,,
system,n,system,system,dictionary_steenbergen,,,,,,
syszek,m,juice,sok,dictionary_steenbergen,,,,,,
sytuaceń,f,situation,sytuacja,dictionary_steenbergen,,,,,,
szabloń,f,template,szablon,dictionary_steenbergen,,,,,,
szafa,f. I,cupboard,szafa,dictionary_steenbergen,,,,,,
szafir,m,sapphire,szafir,dictionary_steenbergen,,,,,,
szalik,m,shawl,szalik,dictionary_steenbergen,,,,,,
szampań,m,champagne,szampan,dictionary_steenbergen,,,,,,
szampon,m,shampoo,szampon,dictionary_steenbergen,,,,,,
szansa,f. I,chance,szansa,dictionary_steenbergen,,,,,,
szantaż,m,blackmail,szantaż,dictionary_steenbergen,,,,,,
szarar,"v, 1",sow,siać,dictionary_steenbergen,,,,,,
szarm,m,charm,urok,dictionary_steenbergen,,,,,,
szarmęci,adj,charming,uroczy,dictionary_steenbergen,,,,,,
szata,f. I,"bristle, brush",szczotka,dictionary_steenbergen,,,,,,
Szatan,m,Satan,Szatan,dictionary_steenbergen,,,,,,
szczana,f. I,scene,"widownia, scena",dictionary_steenbergen,,,,,,
szczas,m,"success, good luck","powodzenie, sukces",dictionary_steenbergen,,,,,,
szczedzier sie (jelkój),"v, 7",be lucky,powodzić się,dictionary_steenbergen,,,,,,
szczelesty,adj,criminal,przestępczy,dictionary_steenbergen,,,,,,
szczeleścista,f. I,criminal,przestępca,dictionary_steenbergen,,,,,,
szczelęci,adj,excellent,wybitny,dictionary_steenbergen,,,,,,
szczenicy,adj,scenic,sceniczny,dictionary_steenbergen,,,,,,
szczer,"v, irr.",know,wiedzieć,dictionary_steenbergen,,,,,,
szczęca,f. I,science,nauka,dictionary_steenbergen,,latin_inherited__claude,scientia,,,
szczęciewki,adj,scientific,naukowy,dictionary_steenbergen,,,,,,
szczędzier,"v, 5",spare,oszczędzać,dictionary_steenbergen,,,,,,
szczytar,"v, 1",excite,podniecać,dictionary_steenbergen,,,,,,
szeczaśmy,num,sixtieth,sześćdziesiąty,dictionary_steenbergen,,,,,,
szeczęta,num,sixty,sześćdziesiąt,dictionary_steenbergen,,,,,,
szedziar (perf. siódszy),"v, 4",sit,siedzieć,dictionary_steenbergen,,,,,,
szedziąd,n,seat,siedzenie,dictionary_steenbergen,,,,,,
szef,m,"boss, chief",szef,dictionary_steenbergen,,,,,,
szej,num,six,sześć,dictionary_steenbergen,,,,,,
szejczęcieśmy,num,six hundredth,sześćsetny,dictionary_steenbergen,,,,,,
szejczętór,num,six hundred,sześćset,dictionary_steenbergen,,,,,,
szejsprzedczy,num,sixteen,szesnaście,dictionary_steenbergen,,,,,,
szejsprzedzieśmy,num,sixteenth,szesnasty,dictionary_steenbergen,,,,,,
szekł,n,century; age,wiek,dictionary_steenbergen,,,,,,
szekwier (pp. siekity),"v, 7",follow,śledzić,dictionary_steenbergen,,,,,,
szekwięca,f. I,"order, sequence",kolejność,dictionary_steenbergen,,,,,,
szekwięć,prep +1,according to,według,dictionary_steenbergen,,,,,,
szeł,n,seal,pieczęć,dictionary_steenbergen,,,,,,
szenierz,m,mayor,burmistrz,dictionary_steenbergen,,,,,,
szep,f,fence,płot,dictionary_steenbergen,,latin_inherited__claude,saepem,,,
szeptar,"v, 1",whisper,szeptać,dictionary_steenbergen,,,,,,
szer,"v, irr.",be,być,dictionary_steenbergen,,,,,,
szer: szer pocie,adv,"maybe, perhaps",być może,dictionary_steenbergen,,,,,,
szew,adv,often,często,dictionary_steenbergen,,,,,,
szkale,f. pl.,stairs,schody,dictionary_steenbergen,,,,,,
szkała,f. I,step,schód,dictionary_steenbergen,,latin_inherited__claude,scālam,,,
szkędzier,"v, 7",climb,spinać się,dictionary_steenbergen,,,,,,
szkiepter,m,sceptre,berło,dictionary_steenbergen,,,,,,
szkłutar,"v, 1",sculpture,rzeźbić,dictionary_steenbergen,,,,,,
szkłutera,f. I,sculpture,rzeźba,dictionary_steenbergen,,,,,,
szkłutórz,m,sculptor,rzeźbiarz,dictionary_steenbergen,,,,,,
szkoda,intj,"too bad, what a pity",szkoda,dictionary_steenbergen,,,,,,
szkodra,f. I,team,"zespół, drużyna",dictionary_steenbergen,,,,,,
szkoła,f. I,school,szkoła,dictionary_steenbergen,,,,,,
szkołarz,m,schoolboy,uczeń,dictionary_steenbergen,,,,,,
szkon,n,bench,ławka,dictionary_steenbergen,any,latin_inherited,scamnium,,,
szkotki,f,Scottish,szkocki,dictionary_steenbergen,any,,,,,
szkuł,m,"drain, sewer",ściek,dictionary_steenbergen,any,,,,,
szkułar,"v, 1",flow down,ściekać,dictionary_steenbergen,any,,,,,
szkutła,f. I,"pan, bowl",miska,dictionary_steenbergen,any,,,,,
szmachar,"v, 1",caress,głaskać,dictionary_steenbergen,any,,,,,
szmata,f. I,rag,szmata,dictionary_steenbergen,any,,,,,
szmugiel,m,smuggling,przemyt,dictionary_steenbergen,any,,,,,
szmuglar,"v, 2",smuggle,przemycać,dictionary_steenbergen,any,,,,,
szmuglarz,m,smuggler,przemytnik,dictionary_steenbergen,any,,,,,
szok,m,shock,szok,dictionary_steenbergen,any,,,,,
szokar,"v, 1",shock,szokować,dictionary_steenbergen,,,,,,
szósty,num,sixth,szósty,dictionary_steenbergen,,,,,,
szpac,n,space,pomieszczenie; kosmos,dictionary_steenbergen,,,,,,
szpada,f. I,sword,miecz,dictionary_steenbergen,,,,,,
szpata,f. I,"sabre, sword",szabla,dictionary_steenbergen,,,,,,
szpatła,f. I,shoulder,ramię,dictionary_steenbergen,,,,,,
szpolar sie (jelkoju),"v, 2",get rid of,pozbywać się,dictionary_steenbergen,,,,,,
szpolaty (jelkoju),adj,"deprived of, devoid of",pozbawiony,dictionary_steenbergen,,,,,,
szponia,f. I,sponge,gąbka,dictionary_steenbergen,,,,,,
szpron,m,spur,ostroga,dictionary_steenbergen,,,,,,
szpuz,m,husband,"małżonek, mąż",dictionary_steenbergen,,,,,,
szpuza,f. I,wife,"małżonka, żona",dictionary_steenbergen,,,,,,
szpuzały,adj,matrimonial,małżeński,dictionary_steenbergen,,,,,,
szpuzar,"v, 1",marry,poślubić,dictionary_steenbergen,,,,,,
szpuzaty,adj,married,"żonaty, zamężny",dictionary_steenbergen,,,,,,
szukar (jelkoju),"v, 1",seek,szukać,dictionary_steenbergen,,,,,,
szy,conj,"if, as",czy; jeżeli,dictionary_steenbergen,,,,,,
szybłar,"v, 1",hiss,syczeć,dictionary_steenbergen,,,,,,
szyk,adv,so,tak,dictionary_steenbergen,,,,,,
szyk,intj,yes,tak,dictionary_steenbergen,,,,,,
szyleż,conj,"or, in other words",czyli,dictionary_steenbergen,,,,,,
szymla,f. I,monkey,małpa,dictionary_steenbergen,,,,,,
szyniar,"v, 2",mean,znaczyć,dictionary_steenbergen,,,,,,
szyniewkar,"v, 1",signify,oznaczać,dictionary_steenbergen,,,,,,
szyniewkęca,f. I,meaning,znaczenie,dictionary_steenbergen,,,,,,
szyń,n,sign,znak,dictionary_steenbergen,,,,,,
szyrena,f. I,mermaid,syrena,dictionary_steenbergen,,,,,,
ściemar,"v, 1",estimate,szacować,dictionary_steenbergen,,,,,,
ściębłar,"v, 1",stimulate,stymułować,dictionary_steenbergen,,,,,,
ściędzier (pf. ściądszy),"v, 7",spread,"rozkładać, rozprzestrzeniać",dictionary_steenbergen,,,,,,
ścięgwier,"v, 7",extinguish,gasić,dictionary_steenbergen,,,,,,
ściępu,prep +2,during,podczas,dictionary_steenbergen,,,,,,
ściępu: ściępu kędy,conj,while,podczas gdy,dictionary_steenbergen,,,,,,
ścioła,f. I,star,gwiazda,dictionary_steenbergen,,,,,,
ścity,adj,thirsty,spragniony,dictionary_steenbergen,,,,,,
ściwy,adj,summer,letni,dictionary_steenbergen,,,,,,
śkierz,m,axe,siekiera,dictionary_steenbergen,,,,,,
śkit,n,shield,tarcza,dictionary_steenbergen,,,,,,
śleni,adj,solemn,solenny,dictionary_steenbergen,,,,,,
ślewańki,adj,Slevanian,ślewański,dictionary_steenbergen,,,,,,
ślęca,f. I,silence,cisza,dictionary_steenbergen,,,,,,
ślęci,adj,silent,cichy,dictionary_steenbergen,,,,,,
ślęć,adv,silently,cicho,dictionary_steenbergen,,,,,,
Ślęża,f. I,Silesia,Śląsk,dictionary_steenbergen,,,,,,
ślężany,adj,Silesian,śląski,dictionary_steenbergen,,,,,,
ślipońki,adj,Xliponian,xlipoński,dictionary_steenbergen,,,,,,
śniad,m,faggot,pedał,dictionary_steenbergen,,,,,,
śnistry,adj,sinister,"złowieszny, ponury",dictionary_steenbergen,,,,,,
śpiecar,"v, 1",wait,czekać,dictionary_steenbergen,,,,,,
śpieczalemięć,adv,especially,"szczególnie, specjalnie",dictionary_steenbergen,,,,,,
śpieczały,adj,special,szczególny,dictionary_steenbergen,,,,,,
śpieczej,f,sort,rodzaj,dictionary_steenbergen,,,,,,
"śpieczymię, -mnie","n. III -mię, -mnie",specimen; case,próbka; przypadek,dictionary_steenbergen,,,,,,
śpiej,f,hope,nadzieja,dictionary_steenbergen,,,,,,
śpiekieł,n,mirror,lustro,dictionary_steenbergen,,,,,,
śpietał,m,hospital,szpital,dictionary_steenbergen,,,,,,
śpiędzier,"v, 7",spend,wydawać; spędzić,dictionary_steenbergen,,,,,,
śpina,f. I,thorn,"cierń, kolec",dictionary_steenbergen,,,,,,
śpiorar,"v, 1",hope,spodziewać się,dictionary_steenbergen,,,,,,
śpioręca,f. I,hope,nadzieja,dictionary_steenbergen,,,,,,
śpiort,m,ghost,"upiór, duch, widmo",dictionary_steenbergen,,,,,,
śpiortały,adj,"spooky, ghostly",upiorny,dictionary_steenbergen,,,,,,
śremuń,m,sermon,kazanie,dictionary_steenbergen,,,,,,
śreńtać,f,serenity,"spokój, pogoda",dictionary_steenbergen,,,,,,
śrepięć,f,"shrew, female","jędza, baba",dictionary_steenbergen,,,,,,
śrepiętar,"v, 1",squirm,pełzać,dictionary_steenbergen,,,,,,
śrew,m,slave,niewolnik,dictionary_steenbergen,,,,,,
śrewica,f. I,service,"służba, usługa",dictionary_steenbergen,,,,,,
śrewier,"v, 5",serve,służyć,dictionary_steenbergen,,,,,,
śrewięci,m,servant,"sługa, służący",dictionary_steenbergen,,,,,,
śrewtydzień,f,slavery,niewolnictwo,dictionary_steenbergen,,,,,,
śrony,adj,serene,"spokojny, pogodny",dictionary_steenbergen,,,,,,
śrozy,adj,serious,poważny,dictionary_steenbergen,,,,,,
śruba,f. I,screw,śruba,dictionary_steenbergen,,,,,,
śrubotron,m,screwdriver,śrubokręt,dictionary_steenbergen,,,,,,
światy o,adj,used to,przyzwyczajony do,dictionary_steenbergen,,,,,,
świeczyda,m,suicide,samobójstwo,dictionary_steenbergen,,,,,,
świeszczer (pp. światy),"v, 8",accustom,przyzwyczajać,dictionary_steenbergen,,,,,,
tableta,f. I,pill,tabletka,dictionary_steenbergen,,,,,,
taczar,"v, 3",be (keep) silent,milczeć,dictionary_steenbergen,,,,,,
tajny,adj,mysterious,tajemniczy,dictionary_steenbergen,,,,,,
taksica,f. I,taxi,taksówka,dictionary_steenbergen,,,,,,
taksicarz,m,taxi-driver,taksówkarz,dictionary_steenbergen,,,,,,
takt,m,tact,takt,dictionary_steenbergen,,,,,,
talar,m,thaler,talar,dictionary_steenbergen,,,,,,
talar,"v, 2",cut,kroić,dictionary_steenbergen,,,,,,
talent,n,talent,talent,dictionary_steenbergen,,,,,,
talentaty,adj,talented,utalentowany,dictionary_steenbergen,,,,,,
tałpa,f. I,mole,kret,dictionary_steenbergen,,,,,,
tały,adj,such,taki,dictionary_steenbergen,,,,,,
tampon,m,tampon,tampon,dictionary_steenbergen,,,,,,
tarblęci,adj,turbulent,burzliwy,dictionary_steenbergen,,,,,,
tarbłar,"v, 1",disturb,przeszkadzać,dictionary_steenbergen,,,,,,
tarcina,f. I,sandwich,"kanapka, kromka chleba",dictionary_steenbergen,,,,,,
tardy,adj,late,późny,dictionary_steenbergen,,,,,,
tardzu,adv,later,później,dictionary_steenbergen,,,,,,
tarterz,m,turtledove,turkawka,dictionary_steenbergen,,,,,,
taśma,f. I,tape,taśma,dictionary_steenbergen,,,,,,
tata,m,daddy,tata,dictionary_steenbergen,,,,,,
tawła,f. I,table,stół,dictionary_steenbergen,,,,,,
tąt,adv,so many,tyle,dictionary_steenbergen,,,,,,
tąt: tąt suł komód,,as much as,tyle samo jak,dictionary_steenbergen,,,,,,
tążer,"v, 7",reach,sięgać,dictionary_steenbergen,,,,,,
teatr,n,theater,teatr,dictionary_steenbergen,,,,,,
technicy,adj,technical,techniczny,dictionary_steenbergen,,,,,,
technika,f. I,technic,technika,dictionary_steenbergen,,,,,,
technologia,f. I,technology,technologia,dictionary_steenbergen,,,,,,
technologicy,adj,technological,technologiczny,dictionary_steenbergen,,,,,,
tekst,m,text,tekst,dictionary_steenbergen,,,,,,
teledysk,m,video clip,teledysk,dictionary_steenbergen,,,,,,
telefon,n,telephone,telefon,dictionary_steenbergen,,,,,,
telefonar,"v, 1",phone,telefonować,dictionary_steenbergen,,,,,,
telekomunikaceń,f,telecommunication,telekomunikacja,dictionary_steenbergen,,,,,,
telewizórz,m,television set,telewizor,dictionary_steenbergen,,,,,,
telewiżeń,f,television,telewizja,dictionary_steenbergen,,,,,,
temperatera,f. I,temperature,temperatura,dictionary_steenbergen,,,,,,
tenis,m,tennis,tenis,dictionary_steenbergen,,,,,,
tenor,m,tenor,tenor,dictionary_steenbergen,,,,,,
teolog,m,theologist,teolog,dictionary_steenbergen,,,,,,
teologia,f. I,theology,teologia,dictionary_steenbergen,,,,,,
teologicy,adj,theological,teologiczny,dictionary_steenbergen,,,,,,
teoretycy,adj,theoretical,teoretyczny,dictionary_steenbergen,,,,,,
teoria,f. I,theory,teoria,dictionary_steenbergen,,,,,,
teren,n,terrain,teren,dictionary_steenbergen,,,,,,
terror,m,terror,terror,dictionary_steenbergen,,,,,,
terroryski,adj,terrorist,terrorystyczny,dictionary_steenbergen,,,,,,
terrorysta,m. I,terrorist,terrorysta,dictionary_steenbergen,,,,,,
terytoriały,adj,territorial,terytorialny,dictionary_steenbergen,,,,,,
terytorium,n,territory,terytorium,dictionary_steenbergen,,,,,,
tęban,m,drum,bęben,dictionary_steenbergen,,,,,,
tęk,adv,then,wtedy,dictionary_steenbergen,,,,,,
tkorar,"v, 1",decorate,dekorować,dictionary_steenbergen,,,,,,
tkoruzy,adj,fine,"piękny, świetny",dictionary_steenbergen,,,,,,
tkórz,m,scenery,sceneria,dictionary_steenbergen,,,,,,
tniar,"v, irr.",hold,trzymać,dictionary_steenbergen,,,,,,
toaleta,f. I,toilet,toaleta,dictionary_steenbergen,,,,,,
toc,m,touch,dotyk,dictionary_steenbergen,,,,,,
tocharki,adj,Tocharian,tocharski,dictionary_steenbergen,,,,,,
toler,"v, 7","endure, stand",znosić,dictionary_steenbergen,,,,,,
ton,m,ton,tona,dictionary_steenbergen,,,,,,
topier,"v, 5",melt,"topić, roztapiać",dictionary_steenbergen,,,,,,
tosk,n,poison,"jad, trucicna",dictionary_steenbergen,,,,,,
toski,adj,poisonous,"jadowity, trujący",dictionary_steenbergen,,,,,,
tost,conj,"as, as soon as",skoro,dictionary_steenbergen,,,,,,
toszkar,"v, 1",touch,dotykać,dictionary_steenbergen,,,,,,
totały,adj,total,totalny,dictionary_steenbergen,,,,,,
towrzana,f. I,"tavern, bar",karczma,dictionary_steenbergen,,,,,,
tpięci,adj,tepid,letni,dictionary_steenbergen,,,,,,
tradyceń,f,translation,"przekład, tłumaczenie",dictionary_steenbergen,,,,,,
tradyczer,"v, 7",translate,tłumaczyć,dictionary_steenbergen,,,,,,
tradziceń,f,tradition,tradycja,dictionary_steenbergen,,,,,,
tradziconały,adj,traditional,tradycjonalny,dictionary_steenbergen,,,,,,
tradzier,"v, 7",betray,zdradzać,dictionary_steenbergen,,,,,,
trafędzier,"v, 7",pour over,przelewać,dictionary_steenbergen,,,,,,
tragedia,f. I,tragedy,tragedia,dictionary_steenbergen,,,,,,
tragicy,adj,tragic,tragiczny,dictionary_steenbergen,,,,,,
tramwaj,m,tram,tramwaj,dictionary_steenbergen,,,,,,
transport,m,transport,transport,dictionary_steenbergen,,,,,,
transwestyt,m,transvestite,transwestyt,dictionary_steenbergen,,,,,,
trar,"v, irr.",pull,ciągnąć,dictionary_steenbergen,,,,,,
trasa,f. I,"route, track","trasa, szlak",dictionary_steenbergen,,,,,,
trasfiaraceń,f,transfer,przeniesienie,dictionary_steenbergen,,,,,,
trasfiarar,"v, 1",transfer,przenieść,dictionary_steenbergen,,,,,,
traskrzywier,"v, 7",transcribe,transkrybować,dictionary_steenbergen,,,,,,
trasparzęci,adj,transparent,"przejrzysty, przezroczysty",dictionary_steenbergen,,,,,,
trasprotar,"v, 1",transport,przewozić,dictionary_steenbergen,,,,,,
traspunier (pp. traspusty),"v, 7",displace,przemieszczać,dictionary_steenbergen,,,,,,
traszczędzier,"v, 7",transcend,wykraczać,dictionary_steenbergen,,,,,,
trawrzosar,"v, 1",traverse,"przebywać, przejeżdżać",dictionary_steenbergen,,,,,,
traz,prep +1,beyond,"poza, po tamtej stronie",dictionary_steenbergen,,,,,,
traziceń,f,transition,przejście,dictionary_steenbergen,,,,,,
trazmędar,"v, 1",pass over,przekazywać,dictionary_steenbergen,,,,,,
trazmiecier,"v, irr.","transmit, broadcast","rozgłaszać, transmitować",dictionary_steenbergen,,,,,,
trazmieżeń,f,"transmission, broadcast",transmisja,dictionary_steenbergen,,,,,,
trąbica,f. I,trumpet,trąbka,dictionary_steenbergen,,,,,,
trąbuna,f. I,trombone,puzon,dictionary_steenbergen,,,,,,
trąć,adv,still,wciąż,dictionary_steenbergen,,,,,,
trąk,m,torso,tułów,dictionary_steenbergen,,,,,,
trąkar,"v, 1","cut off, truncate","ścinać, okrawać",dictionary_steenbergen,,,,,,
trąkiltać,f,rest,spokój,dictionary_steenbergen,,,,,,
trąkiły,adj,quiet,spokojny,dictionary_steenbergen,,,,,,
tren,m,train,pociąg,dictionary_steenbergen,,,,,,
